timestamps,TP9,AF7,AF8,TP10,Right AUX
1627808645.393,-19.043,-30.762,-23.926,-314.453,0.000
1627808645.397,-34.668,-10.254,-29.297,-406.250,0.000
1627808645.401,19.043,-6.348,-15.137,-311.035,0.000
1627808645.404,52.734,-10.254,-20.508,-196.777,0.000
1627808645.408,11.719,-15.625,-18.555,-265.137,0.000
1627808645.412,-31.250,-14.160,-13.672,-413.086,0.000
1627808645.416,17.090,-14.160,-22.949,-372.070,0.000
1627808645.420,73.730,-4.883,-22.461,-222.168,0.000
1627808645.424,40.039,-16.602,-12.207,-217.773,0.000
1627808645.428,0.000,-22.461,-21.973,-346.680,0.000
1627808645.432,9.766,14.648,-30.762,-386.230,0.000
1627808645.436,55.176,41.992,-26.367,-249.023,0.000
1627808645.440,59.082,-13.184,-21.484,-182.617,0.000
1627808645.444,10.742,-39.551,-21.484,-299.316,0.000
1627808645.447,-9.766,-29.785,-14.160,-395.508,0.000
1627808645.451,39.062,-30.273,-13.184,-287.598,0.000
1627808645.455,62.988,-19.043,-28.809,-164.062,0.000
1627808645.459,-4.395,-21.973,-26.367,-252.930,0.000
1627808645.463,-29.297,-25.879,-26.367,-369.629,0.000
1627808645.467,23.926,-22.461,-17.578,-295.898,0.000
1627808645.471,41.504,-17.578,-15.137,-168.945,0.000
1627808645.475,-6.836,-10.742,-38.574,-202.637,0.000
1627808645.479,-45.898,-3.906,-34.668,-327.637,0.000
1627808645.483,-12.695,-12.207,-29.297,-314.453,0.000
1627808645.487,33.203,-10.742,-24.902,-182.617,0.000
1627808645.490,19.043,-23.438,-22.461,-164.062,0.000
1627808645.494,-34.180,-34.668,-38.086,-301.758,0.000
1627808645.498,-16.113,-21.484,-40.039,-338.379,0.000
1627808645.502,49.316,-22.949,-33.691,-190.430,0.000
1627808645.506,37.598,-14.648,-31.738,-128.906,0.000
1627808645.510,-12.695,-14.160,-22.461,-242.188,0.000
1627808645.514,-16.113,-13.672,-38.086,-335.449,0.000
1627808645.518,19.531,-3.906,-38.574,-262.207,0.000
1627808645.522,40.039,-18.066,-20.508,-150.879,0.000
1627808645.526,-3.418,-21.973,-20.020,-212.891,0.000
1627808645.529,-47.363,-23.438,-37.109,-345.215,0.000
1627808645.533,-28.320,-6.348,-30.273,-313.477,0.000
1627808645.537,17.090,22.949,-38.086,-169.434,0.000
1627808645.541,6.836,-27.344,-46.875,-172.363,0.000
1627808645.545,-36.133,-37.598,-42.480,-311.035,0.000
1627808645.549,-8.301,-20.996,-42.969,-318.848,0.000
1627808645.553,31.738,-20.508,-30.273,-192.871,0.000
1627808645.557,1.953,-24.414,-9.766,-178.223,0.000
1627808645.561,-53.223,-12.695,-37.109,-310.547,0.000
1627808645.565,-38.574,-23.926,-33.691,-352.051,0.000
1627808645.569,23.438,-21.973,-18.555,-205.078,0.000
1627808645.572,20.508,-8.789,-25.391,-134.277,0.000
1627808645.576,-16.602,-27.832,-26.367,-229.004,0.000
1627808645.580,-34.668,-27.344,-15.137,-337.891,0.000
1627808645.584,12.207,-32.715,-17.090,-257.812,0.000
1627808645.588,41.992,-19.531,-25.391,-130.371,0.000
1627808645.592,-15.625,15.625,-29.297,-198.730,0.000
1627808645.596,-28.320,-22.949,-20.508,-307.129,0.000
1627808645.600,26.367,-30.762,-22.949,-256.836,0.000
1627808645.604,67.383,-15.137,-25.879,-125.488,0.000
1627808645.608,24.414,-24.414,-28.320,-147.461,0.000
1627808645.612,-15.137,-18.066,-41.504,-265.625,0.000
1627808645.615,16.602,-7.812,-35.156,-276.367,0.000
1627808645.619,68.359,-3.906,-27.344,-145.508,0.000
1627808645.623,46.875,-0.977,-25.879,-111.328,0.000
1627808645.627,-23.438,-12.695,-25.391,-247.559,0.000
1627808645.631,-22.461,-14.648,-24.902,-323.730,0.000
1627808645.635,33.691,-4.883,-32.227,-218.750,0.000
1627808645.639,33.691,1.465,-24.902,-139.160,0.000
1627808645.643,-9.766,-29.297,-12.695,-229.980,0.000
1627808645.647,-27.832,-25.391,-32.715,-335.449,0.000
1627808645.651,20.020,-20.020,-14.160,-267.090,0.000
1627808645.654,40.527,-18.555,10.742,-151.367,0.000
1627808645.658,4.395,-18.066,-30.273,-171.875,0.000
1627808645.662,-17.578,-28.809,-41.504,-294.922,0.000
1627808645.666,29.785,-25.391,-18.555,-280.762,0.000
1627808645.670,69.336,-9.277,-26.367,-137.207,0.000
1627808645.674,29.297,-11.230,-28.809,-142.090,0.000
1627808645.678,-10.254,-29.297,-21.973,-269.531,0.000
1627808645.682,3.906,-13.672,-24.902,-302.246,0.000
1627808645.686,29.297,35.645,-26.855,-200.195,0.000
1627808645.690,36.621,-16.602,-22.461,-124.023,0.000
1627808645.694,-10.742,-43.945,-12.695,-236.328,0.000
1627808645.697,-27.832,-12.695,-21.484,-332.520,0.000
1627808645.701,37.598,-19.531,-25.879,-219.238,0.000
1627808645.705,38.574,-9.766,-24.902,-114.746,0.000
1627808645.709,-19.043,-10.742,-28.809,-190.918,0.000
1627808645.713,-36.621,-25.391,-22.461,-303.711,0.000
1627808645.717,8.789,-8.789,-18.555,-249.512,0.000
1627808645.721,51.270,-8.301,-13.672,-114.746,0.000
1627808645.725,13.672,-17.090,-15.137,-147.461,0.000
1627808645.729,-45.898,-20.508,-6.836,-291.016,0.000
1627808645.733,-19.531,-15.137,-7.812,-291.016,0.000
1627808645.737,32.227,-21.484,-21.973,-143.555,0.000
1627808645.740,5.371,-32.715,-25.391,-112.305,0.000
1627808645.744,-47.852,-14.648,-27.832,-246.582,0.000
1627808645.748,-31.250,0.000,-18.066,-285.645,0.000
1627808645.752,45.410,-29.785,-1.953,-140.625,0.000
1627808645.756,48.828,-22.461,-8.301,-66.406,0.000
1627808645.760,-5.859,-11.230,-15.625,-170.410,0.000
1627808645.764,-19.043,-28.809,-9.277,-271.484,0.000
1627808645.768,28.320,-20.020,-14.648,-184.570,0.000
1627808645.772,50.781,-14.160,-21.973,-78.613,0.000
1627808645.776,0.488,-19.531,-18.555,-157.715,0.000
1627808645.780,-33.203,-12.695,-24.902,-281.250,0.000
1627808645.783,16.602,-21.484,-17.578,-227.051,0.000
1627808645.787,68.359,-18.555,-15.137,-78.125,0.000
1627808645.791,31.250,-12.207,-27.832,-101.074,0.000
1627808645.795,-21.973,-24.414,-28.809,-243.164,0.000
1627808645.799,6.348,-31.738,-26.367,-251.953,0.000
1627808645.803,47.363,-5.859,-24.414,-120.605,0.000
1627808645.807,40.039,-7.812,-17.578,-71.289,0.000
1627808645.811,5.859,-38.086,-10.742,-177.246,0.000
1627808645.815,4.883,-32.227,-12.695,-242.676,0.000
1627808645.819,61.035,-33.203,-4.395,-130.859,0.000
1627808645.822,57.129,-22.949,-11.230,-63.965,0.000
1627808645.826,-4.883,-1.465,-19.043,-158.691,0.000
1627808645.830,-7.812,-24.902,-5.859,-244.629,0.000
1627808645.834,53.223,-29.297,-10.742,-165.527,0.000
1627808645.838,68.848,-11.719,-17.578,-64.941,0.000
1627808645.842,17.578,-16.113,-18.555,-129.395,0.000
1627808645.846,-6.836,-20.020,-13.672,-239.258,0.000
1627808645.850,27.344,-9.766,-12.207,-206.055,0.000
1627808645.854,55.176,-6.348,-14.160,-79.102,0.000
1627808645.858,9.766,-14.160,-16.602,-96.680,0.000
1627808645.862,-32.227,-18.555,-19.043,-215.820,0.000
1627808645.865,-6.836,-13.672,-12.695,-226.562,0.000
1627808645.869,47.852,-14.648,-9.766,-108.398,0.000
1627808645.873,31.738,-11.719,-18.555,-77.637,0.000
1627808645.877,-29.297,-12.695,-22.461,-205.078,0.000
1627808645.881,-28.320,-31.738,-17.090,-273.438,0.000
1627808645.885,15.625,-18.066,-17.578,-173.828,0.000
1627808645.889,20.508,6.348,-22.949,-91.309,0.000
1627808645.893,-14.648,-25.391,-20.020,-161.621,0.000
1627808645.897,-24.902,-36.621,-19.531,-260.742,0.000
1627808645.901,14.160,-24.902,-19.531,-199.219,0.000
1627808645.905,36.621,-20.020,-14.648,-84.961,0.000
1627808645.908,5.859,-25.391,-12.695,-116.211,0.000
1627808645.912,-30.762,-28.809,-10.742,-230.957,0.000
1627808645.916,6.348,-16.602,-6.348,-210.449,0.000
1627808645.920,51.270,-14.160,-0.488,-78.613,0.000
1627808645.924,22.949,-13.184,-5.371,-78.613,0.000
1627808645.928,-29.785,-13.184,-17.090,-208.008,0.000
1627808645.932,-8.789,-35.156,-14.648,-239.258,0.000
1627808645.936,48.828,-28.320,-11.230,-121.094,0.000
1627808645.940,37.109,-5.859,-13.184,-64.941,0.000
1627808645.944,-25.391,-20.508,-14.648,-175.293,0.000
1627808645.947,-27.344,-22.949,-12.207,-246.094,0.000
1627808645.951,32.227,-11.230,-6.836,-149.414,0.000
1627808645.955,42.480,-20.020,-4.395,-61.035,0.000
1627808645.959,-0.488,-26.367,-4.883,-125.488,0.000
1627808645.963,-17.578,-29.785,-6.836,-234.375,0.000
1627808645.967,21.973,-31.250,-4.883,-188.477,0.000
1627808645.971,48.340,-26.855,-3.906,-66.895,0.000
1627808645.975,0.000,-24.414,-8.789,-99.609,0.000
1627808645.979,-40.527,-30.762,-17.090,-235.352,0.000
1627808645.983,-10.254,-22.461,-20.996,-242.188,0.000
1627808645.987,36.621,-19.531,-15.625,-107.422,0.000
1627808645.990,15.137,-27.344,-20.020,-87.891,0.000
1627808645.994,-38.574,-29.297,-24.902,-212.402,0.000
1627808645.998,-24.414,-28.320,-19.043,-250.000,0.000
1627808646.002,25.391,-22.461,-15.137,-144.531,0.000
1627808646.006,24.902,-20.996,-12.695,-70.312,0.000
1627808646.010,-20.020,-28.320,-16.602,-154.297,0.000
1627808646.014,-40.039,-20.508,-20.996,-257.812,0.000
1627808646.018,0.488,-12.207,-9.766,-175.781,0.000
1627808646.022,21.484,-20.508,-3.906,-58.105,0.000
1627808646.026,-16.602,-23.438,-12.695,-119.629,0.000
1627808646.030,-47.363,-28.320,-15.625,-248.047,0.000
1627808646.033,-9.766,-8.301,-18.066,-209.961,0.000
1627808646.037,30.273,-7.812,-16.113,-71.289,0.000
1627808646.041,-2.930,-30.273,-18.555,-82.520,0.000
1627808646.045,-46.387,-30.273,-25.391,-212.402,0.000
1627808646.049,-17.090,-26.855,-17.578,-216.309,0.000
1627808646.053,30.762,-14.160,-16.113,-83.984,0.000
1627808646.057,15.137,-32.227,-20.996,-59.082,0.000
1627808646.061,-39.551,-37.109,-22.461,-181.641,0.000
1627808646.065,-32.227,-30.273,-15.625,-231.934,0.000
1627808646.069,18.555,-29.785,-10.254,-124.023,0.000
1627808646.072,16.602,-21.973,-12.695,-46.387,0.000
1627808646.076,-27.832,-28.320,-14.160,-133.301,0.000
1627808646.080,-43.457,-30.273,-13.672,-234.375,0.000
1627808646.084,0.977,-21.484,-9.766,-155.762,0.000
1627808646.088,26.855,-8.301,-8.301,-31.250,0.000
1627808646.092,-15.625,-13.184,-12.695,-84.473,0.000
1627808646.096,-45.410,-21.484,-14.648,-208.984,0.000
1627808646.100,1.465,-9.766,-14.160,-178.711,0.000
1627808646.104,40.039,-14.160,-9.766,-55.664,0.000
1627808646.108,5.371,-24.902,-10.254,-56.641,0.000
1627808646.112,-40.039,-30.762,-12.695,-186.035,0.000
1627808646.115,-25.879,-30.273,-12.207,-213.867,0.000
1627808646.119,16.113,-30.762,-9.277,-102.539,0.000
1627808646.123,11.230,-29.297,-6.348,-52.734,0.000
1627808646.127,-38.574,-22.461,-11.719,-155.273,0.000
1627808646.131,-37.109,-22.949,-15.137,-226.562,0.000
1627808646.135,23.438,-8.301,-12.207,-120.605,0.000
1627808646.139,35.645,-9.277,-9.766,-31.738,0.000
1627808646.143,-20.508,-23.926,-14.160,-120.605,0.000
1627808646.147,-43.945,-20.508,-16.113,-229.492,0.000
1627808646.151,7.812,-11.719,-14.648,-169.922,0.000
1627808646.155,32.227,-4.883,-18.555,-53.223,0.000
1627808646.158,-10.254,-16.113,-22.461,-96.680,0.000
1627808646.162,-43.945,-20.996,-20.020,-221.191,0.000
1627808646.166,-11.719,-16.602,-19.531,-209.961,0.000
1627808646.170,32.227,-17.578,-16.113,-88.867,0.000
1627808646.174,11.230,-14.160,-15.625,-68.359,0.000
1627808646.178,-41.504,-12.695,-26.855,-187.988,0.000
1627808646.182,-29.785,0.000,-28.320,-225.098,0.000
1627808646.186,29.785,-13.184,-23.438,-105.469,0.000
1627808646.190,18.555,-28.320,-22.949,-52.734,0.000
1627808646.194,-32.715,-23.926,-21.973,-157.715,0.000
1627808646.198,-34.668,-19.531,-17.090,-237.305,0.000
1627808646.201,14.160,-10.742,-15.137,-144.043,0.000
1627808646.205,29.785,-6.348,-18.066,-39.062,0.000
1627808646.209,-14.160,-11.719,-20.996,-109.375,0.000
1627808646.213,-45.898,-20.996,-27.344,-233.887,0.000
1627808646.217,-7.324,-18.066,-28.809,-184.570,0.000
1627808646.221,29.297,-5.371,-21.484,-48.828,0.000
1627808646.225,-11.719,-11.719,-27.832,-71.777,0.000
1627808646.229,-58.594,-21.973,-36.621,-201.172,0.000
1627808646.233,-26.367,-20.020,-31.250,-197.266,0.000
1627808646.237,24.414,-15.137,-24.414,-63.965,0.000
1627808646.240,2.930,-15.137,-25.391,-39.551,0.000
1627808646.244,-55.176,-21.484,-32.227,-171.387,0.000
1627808646.248,-46.387,-20.508,-31.250,-216.797,0.000
1627808646.252,6.836,-12.695,-27.344,-105.957,0.000
1627808646.256,6.348,-11.719,-27.344,-38.574,0.000
1627808646.260,-37.109,-19.043,-31.738,-124.512,0.000
1627808646.264,-48.340,-20.020,-31.250,-220.703,0.000
1627808646.268,-1.465,-3.906,-25.391,-147.949,0.000
1627808646.272,34.668,-7.812,-19.531,-30.273,0.000
1627808646.276,-9.277,-12.207,-18.555,-93.262,0.000
1627808646.280,-41.504,-7.812,-19.531,-204.102,0.000
1627808646.283,2.441,-12.695,-16.113,-161.133,0.000
1627808646.287,38.574,-10.742,-12.207,-37.598,0.000
1627808646.291,12.207,-12.207,-16.113,-42.969,0.000
1627808646.295,-26.855,-14.648,-25.879,-171.875,0.000
1627808646.299,-5.371,-14.648,-27.832,-197.266,0.000
1627808646.303,43.945,-4.395,-20.020,-70.312,0.000
1627808646.307,31.250,1.465,-19.531,-23.926,0.000
1627808646.311,-20.020,-4.883,-21.973,-141.602,0.000
1627808646.315,-18.555,-4.395,-21.484,-200.684,0.000
1627808646.319,26.367,-3.906,-21.973,-102.051,0.000
1627808646.323,28.809,-12.695,-22.949,-27.344,0.000
1627808646.326,-20.996,-24.902,-21.973,-109.375,0.000
1627808646.330,-45.410,-28.320,-14.648,-208.984,0.000
1627808646.334,-7.812,-26.855,-7.812,-149.414,0.000
1627808646.338,14.648,-20.020,-8.789,-35.645,0.000
1627808646.342,-23.926,-23.926,-16.113,-79.102,0.000
1627808646.346,-56.152,-26.367,-16.113,-200.684,0.000
1627808646.350,-15.137,-16.602,-12.207,-166.504,0.000
1627808646.354,33.691,-13.184,-13.184,-37.598,0.000
1627808646.358,0.488,-19.531,-16.113,-46.387,0.000
1627808646.362,-49.316,-18.066,-19.043,-166.016,0.000
1627808646.365,-25.879,-11.230,-19.531,-191.406,0.000
1627808646.369,22.461,-7.324,-16.602,-75.195,0.000
1627808646.373,10.254,-12.207,-22.461,-30.762,0.000
1627808646.377,-42.480,-19.043,-25.879,-145.508,0.000
1627808646.381,-50.293,-20.020,-23.926,-221.680,0.000
1627808646.385,-3.418,-15.137,-22.949,-131.348,0.000
1627808646.389,13.672,-22.461,-16.113,-31.738,0.000
1627808646.393,-33.691,-25.391,-13.672,-96.680,0.000
1627808646.397,-57.617,-19.043,-11.719,-210.938,0.000
1627808646.401,-12.207,-15.137,-9.766,-155.273,0.000
1627808646.405,17.578,-10.742,-5.371,-37.109,0.000
1627808646.408,-28.809,-12.207,-5.371,-67.871,0.000
1627808646.412,-71.777,-19.531,-12.207,-187.988,0.000
1627808646.416,-41.504,-17.090,-12.695,-182.129,0.000
1627808646.420,-0.977,-17.090,-15.137,-63.477,0.000
1627808646.424,-19.531,-21.484,-15.137,-48.340,0.000
1627808646.428,-63.965,-23.926,-18.066,-164.062,0.000
1627808646.432,-59.082,-26.855,-18.066,-210.449,0.000
1627808646.436,-13.672,-23.926,-8.301,-97.168,0.000
1627808646.440,-14.648,-18.555,-6.836,-26.367,0.000
1627808646.444,-67.871,-17.578,-12.207,-128.418,0.000
1627808646.447,-73.242,-20.996,-10.742,-212.891,0.000
1627808646.451,-24.902,-19.531,-7.812,-127.930,0.000
1627808646.455,-6.348,-17.578,-3.906,-23.926,0.000
1627808646.459,-47.852,-9.277,-5.371,-86.914,0.000
1627808646.463,-73.242,-8.789,-10.254,-199.707,0.000
1627808646.467,-24.414,-22.461,-9.277,-151.855,0.000
1627808646.471,11.719,-17.090,-10.254,-32.227,0.000
1627808646.475,-30.762,-11.719,-12.695,-52.734,0.000
1627808646.479,-71.289,-14.160,-12.207,-183.105,0.000
1627808646.483,-44.434,-19.043,-6.836,-195.801,0.000
1627808646.487,-4.395,-18.555,-3.906,-65.918,0.000
1627808646.490,-20.020,-17.578,-8.789,-34.180,0.000
1627808646.494,-62.988,-17.090,-7.812,-152.344,0.000
1627808646.498,-58.594,-16.602,-4.395,-207.520,0.000
1627808646.502,-10.742,-20.020,-5.859,-104.004,0.000
1627808646.506,-9.766,-23.438,-11.230,-37.109,0.000
1627808646.510,-62.500,-25.391,-13.184,-126.953,0.000
1627808646.514,-70.801,-23.926,-9.766,-209.961,0.000
1627808646.518,-21.484,-20.508,-6.836,-135.254,0.000
1627808646.522,-7.324,-12.207,-10.254,-39.062,0.000
1627808646.526,-46.875,-15.625,-13.672,-90.820,0.000
1627808646.530,-73.242,-28.809,-15.137,-201.660,0.000
1627808646.533,-41.016,-24.414,-11.230,-166.992,0.000
1627808646.537,-2.441,-18.555,-4.883,-34.668,0.000
1627808646.541,-34.180,-22.949,-10.742,-41.992,0.000
1627808646.545,-75.684,-27.344,-15.137,-165.039,0.000
1627808646.549,-50.781,-22.949,-16.113,-179.199,0.000
1627808646.553,-3.418,-20.020,-16.602,-61.523,0.000
1627808646.557,-16.602,-20.508,-18.555,-23.438,0.000
1627808646.561,-66.406,-28.809,-24.902,-138.672,0.000
1627808646.565,-63.965,-29.297,-20.508,-206.543,0.000
1627808646.569,-9.766,-17.578,-16.113,-105.957,0.000
1627808646.573,10.742,-7.812,-9.766,-13.184,0.000
1627808646.576,-30.762,-14.648,-10.742,-94.238,0.000
1627808646.580,-52.246,-26.855,-14.648,-200.684,0.000
1627808646.584,-8.301,-26.855,-11.719,-133.789,0.000
1627808646.588,19.531,-21.973,-10.254,-19.043,0.000
1627808646.592,-20.996,-29.297,-13.184,-59.082,0.000
1627808646.596,-54.688,-22.461,-17.090,-171.875,0.000
1627808646.600,-17.578,-21.973,-13.672,-155.273,0.000
1627808646.604,32.715,-29.785,-8.789,-23.438,0.000
1627808646.608,-5.371,-29.297,-14.160,-16.602,0.000
1627808646.612,-68.848,-31.250,-16.602,-149.414,0.000
1627808646.616,-43.945,-22.949,-9.277,-182.129,0.000
1627808646.619,9.277,-18.555,-5.859,-65.918,0.000
1627808646.623,-8.301,-20.996,-13.672,-15.625,0.000
1627808646.627,-55.176,-18.555,-13.184,-119.629,0.000
1627808646.631,-50.781,-14.160,-12.695,-195.312,0.000
1627808646.635,-9.766,-18.066,-11.719,-105.469,0.000
1627808646.639,-8.301,-25.391,-9.766,-19.043,0.000
1627808646.643,-60.059,-29.785,-12.207,-92.773,0.000
1627808646.647,-82.520,-26.367,-12.695,-196.777,0.000
1627808646.651,-40.527,-21.484,-12.207,-148.438,0.000
1627808646.655,-18.066,-19.531,-18.066,-29.297,0.000
1627808646.658,-53.711,-28.320,-17.578,-50.293,0.000
1627808646.662,-83.008,-34.180,-13.672,-172.852,0.000
1627808646.666,-49.805,-24.902,-8.789,-168.945,0.000
1627808646.670,-6.836,-13.672,-3.906,-40.527,0.000
1627808646.674,-26.855,-14.648,-5.859,-26.855,0.000
1627808646.678,-70.801,-22.949,-7.324,-147.949,0.000
1627808646.682,-57.617,-19.531,-4.883,-187.988,0.000
1627808646.686,-2.441,-8.789,1.953,-78.613,0.000
1627808646.690,5.371,-9.766,4.395,-4.395,0.000
1627808646.694,-46.387,-24.902,1.465,-98.145,0.000
1627808646.698,-62.988,-28.809,-4.883,-189.453,0.000
1627808646.701,-16.602,-26.367,-9.277,-111.816,0.000
1627808646.705,5.859,-18.555,-8.789,-6.836,0.000
1627808646.709,-33.691,-23.438,-10.254,-65.430,0.000
1627808646.713,-65.430,-26.367,-14.160,-187.988,0.000
1627808646.717,-28.809,-14.648,-13.184,-148.438,0.000
1627808646.721,6.836,-24.902,-9.766,-21.484,0.000
1627808646.725,-24.414,-26.855,-15.137,-32.715,0.000
1627808646.729,-64.453,-26.855,-19.531,-155.273,0.000
1627808646.733,-45.898,-31.250,-15.625,-174.316,0.000
1627808646.737,0.000,-25.879,-9.277,-54.688,0.000
1627808646.741,-9.277,-20.508,-6.836,-14.160,0.000
1627808646.744,-62.012,-26.367,-11.230,-125.488,0.000
1627808646.748,-59.570,-26.367,-11.230,-183.105,0.000
1627808646.752,-8.789,-18.555,-6.836,-69.824,0.000
1627808646.756,-5.371,-20.508,-1.465,10.742,0.000
1627808646.760,-50.781,-29.785,-2.930,-82.031,0.000
1627808646.764,-64.941,-28.809,-5.371,-188.477,0.000
1627808646.768,-19.043,-22.461,-5.371,-128.906,0.000
1627808646.772,12.695,-18.555,-5.859,-8.789,0.000
1627808646.776,-25.879,-16.602,-6.348,-61.035,0.000
1627808646.780,-60.059,-11.230,-12.207,-189.453,0.000
1627808646.783,-18.555,-16.113,-8.789,-154.297,0.000
1627808646.787,17.090,-21.484,-9.277,-33.691,0.000
1627808646.791,-15.137,-23.926,-11.719,-41.016,0.000
1627808646.795,-64.941,-29.297,-14.160,-172.852,0.000
1627808646.799,-45.410,-26.855,-13.672,-194.824,0.000
1627808646.803,1.465,-15.137,-8.301,-67.383,0.000
1627808646.807,-16.113,-13.672,-9.277,-26.367,0.000
1627808646.811,-71.777,-22.949,-11.719,-135.254,0.000
1627808646.815,-77.148,-27.832,-12.207,-201.660,0.000
1627808646.819,-32.715,-25.879,-6.836,-113.281,0.000
1627808646.823,-18.066,-20.996,-6.348,-20.508,0.000
1627808646.826,-59.570,-28.809,-16.602,-98.145,0.000
1627808646.830,-77.637,-26.367,-14.648,-205.078,0.000
1627808646.834,-21.484,-11.719,-3.418,-136.719,0.000
1627808646.838,10.254,-2.441,-3.906,-13.184,0.000
1627808646.842,-31.250,-0.977,-11.230,-54.199,0.000
1627808646.846,-60.547,-26.367,-12.207,-172.852,0.000
1627808646.850,-27.344,-35.645,-11.719,-157.227,0.000
1627808646.854,25.391,-18.066,-10.742,-25.391,0.000
1627808646.858,8.789,-21.484,-13.184,-4.883,0.000
1627808646.862,-41.992,-28.320,-17.578,-122.070,0.000
1627808646.865,-28.809,-26.855,-12.695,-159.668,0.000
1627808646.869,17.578,-23.926,-11.719,-54.199,0.000
1627808646.873,15.625,-23.438,-11.719,-6.348,0.000
1627808646.877,-33.691,-27.832,-16.113,-108.887,0.000
1627808646.881,-38.574,-21.973,-12.695,-183.105,0.000
1627808646.885,15.137,-11.230,-1.953,-91.309,0.000
1627808646.889,28.809,-11.719,-1.953,6.836,0.000
1627808646.893,-20.020,-16.113,-7.812,-62.012,0.000
1627808646.897,-54.199,-23.926,-9.766,-174.316,0.000
1627808646.901,-22.461,-20.996,-5.859,-129.883,0.000
1627808646.905,8.789,-4.883,-6.836,-17.578,0.000
1627808646.908,-25.879,-23.926,-7.812,-38.086,0.000
1627808646.912,-67.383,-32.715,-9.766,-152.344,0.000
1627808646.916,-42.969,-22.949,-9.277,-149.902,0.000
1627808646.920,-0.488,-19.043,-3.418,-28.320,0.000
1627808646.924,-22.949,-21.973,-7.324,-14.160,0.000
1627808646.928,-79.102,-28.320,-11.719,-141.113,0.000
1627808646.932,-66.895,-22.461,-4.883,-185.059,0.000
1627808646.936,-16.113,-20.996,-1.465,-76.660,0.000
1627808646.940,-24.414,-27.832,-7.812,-14.648,0.000
1627808646.944,-75.195,-33.203,-10.254,-107.422,0.000
1627808646.948,-88.867,-31.738,-9.277,-197.754,0.000
1627808646.951,-43.945,-23.926,-5.371,-115.723,0.000
1627808646.955,-23.926,-21.484,-3.418,-6.836,0.000
1627808646.959,-75.684,-26.367,-10.742,-63.477,0.000
1627808646.963,-109.863,-27.344,-18.555,-186.035,0.000
1627808646.967,-71.289,-29.785,-16.113,-154.785,0.000
1627808646.971,-32.715,-26.367,-13.184,-32.227,0.000
1627808646.975,-59.082,-21.973,-17.090,-45.410,0.000
1627808646.979,-94.238,-18.555,-15.625,-162.598,0.000
1627808646.983,-66.895,-12.207,-16.113,-171.875,0.000
1627808646.987,-19.531,-19.043,-15.137,-54.199,0.000
1627808646.991,-29.297,-20.020,-19.043,-13.672,0.000
1627808646.994,-66.895,-19.043,-22.461,-116.211,0.000
1627808646.998,-58.105,-17.090,-15.137,-176.270,0.000
1627808647.002,-15.625,-14.648,-14.648,-78.613,0.000
1627808647.006,-13.184,-19.531,-17.090,0.488,0.000
1627808647.010,-56.641,-19.531,-15.625,-76.660,0.000
1627808647.014,-68.848,-26.367,-13.672,-174.805,0.000
1627808647.018,-19.531,-22.461,-6.836,-105.957,0.000
1627808647.022,2.930,-6.348,-5.371,4.883,0.000
1627808647.026,-31.250,-18.066,-7.812,-31.250,0.000
1627808647.030,-58.105,-27.832,-6.836,-139.648,0.000
1627808647.033,-23.438,-25.391,-6.836,-126.465,0.000
1627808647.037,15.137,-27.832,-9.277,-20.508,0.000
1627808647.041,-16.113,-31.250,-9.766,-23.926,0.000
1627808647.045,-61.523,-29.297,-12.207,-132.324,0.000
1627808647.049,-40.527,-27.344,-8.301,-150.879,0.000
1627808647.053,11.230,-24.414,-2.441,-40.527,0.000
1627808647.057,1.953,-25.391,-4.395,4.395,0.000
1627808647.061,-50.781,-25.879,-8.301,-102.051,0.000
1627808647.065,-58.105,-26.367,-6.836,-177.734,0.000
1627808647.069,-15.625,-24.902,-4.883,-92.773,0.000
1627808647.073,-6.836,-17.090,-3.906,-4.883,0.000
1627808647.076,-61.035,-23.438,-14.648,-89.355,0.000
1627808647.080,-83.984,-24.902,-18.066,-198.730,0.000
1627808647.084,-35.156,-12.695,-12.695,-139.160,0.000
1627808647.088,-9.277,-15.137,-9.277,-24.902,0.000
1627808647.092,-50.781,-22.461,-8.789,-52.734,0.000
1627808647.096,-84.473,-22.949,-11.719,-164.551,0.000
1627808647.100,-46.875,-24.902,-12.695,-150.391,0.000
1627808647.104,-4.883,-20.508,-13.184,-33.203,0.000
1627808647.108,-29.785,-19.531,-15.625,-16.113,0.000
1627808647.112,-72.754,-16.113,-15.625,-129.883,0.000
1627808647.116,-55.176,-8.789,-10.742,-165.527,0.000
1627808647.119,-4.883,-3.418,-6.836,-51.270,0.000
1627808647.123,-9.766,-12.695,-12.207,0.977,0.000
1627808647.127,-66.406,-25.391,-19.531,-106.934,0.000
1627808647.131,-75.195,-20.996,-22.461,-188.965,0.000
1627808647.135,-25.879,-16.113,-18.066,-105.469,0.000
1627808647.139,-9.277,-15.625,-13.672,-0.977,0.000
1627808647.143,-47.852,-11.719,-17.578,-54.688,0.000
1627808647.147,-69.824,-20.508,-17.578,-159.668,0.000
1627808647.151,-26.855,-21.973,-16.113,-117.676,0.000
1627808647.155,-2.441,-19.531,-20.508,-10.254,0.000
1627808647.158,-42.480,-21.973,-22.949,-36.621,0.000
1627808647.162,-82.031,-29.297,-24.902,-162.109,0.000
1627808647.166,-51.270,-27.344,-19.043,-159.180,0.000
1627808647.170,0.977,-20.508,-15.137,-41.504,0.000
