timestamps,TP9,AF7,AF8,TP10,Right AUX
1627808087.412,-49.805,-17.578,-19.531,-54.688,0.000
1627808087.416,-20.020,-13.184,-12.207,-25.879,0.000
1627808087.420,7.324,-10.742,-8.789,12.695,0.000
1627808087.424,-12.207,-11.230,-10.254,-1.953,0.000
1627808087.428,-38.086,-12.695,-12.695,-42.969,0.000
1627808087.432,-24.414,-14.160,-14.648,-35.645,0.000
1627808087.436,10.742,-8.789,-11.230,9.277,0.000
1627808087.439,-0.977,-8.789,-17.578,6.348,0.000
1627808087.443,-37.109,-17.090,-23.926,-39.551,0.000
1627808087.447,-32.715,-15.625,-20.996,-41.016,0.000
1627808087.451,-4.395,-18.555,-21.973,1.953,0.000
1627808087.455,-3.906,-22.461,-20.996,7.812,0.000
1627808087.459,-41.992,-20.508,-28.809,-37.598,0.000
1627808087.463,-55.176,-21.973,-30.762,-60.059,0.000
1627808087.467,-18.555,-16.602,-24.414,-21.484,0.000
1627808087.471,8.789,-7.812,-23.926,11.719,0.000
1627808087.475,-20.508,-15.625,-26.367,-21.484,0.000
1627808087.479,-53.711,-23.438,-25.879,-59.570,0.000
1627808087.482,-23.438,-10.254,-20.508,-29.785,0.000
1627808087.486,12.695,-5.371,-17.578,14.648,0.000
1627808087.490,-3.906,-8.301,-19.043,4.395,0.000
1627808087.494,-37.598,-9.277,-20.996,-41.016,0.000
1627808087.498,-31.250,-12.207,-23.926,-40.039,0.000
1627808087.502,2.930,-13.184,-21.973,3.418,0.000
1627808087.506,5.371,-4.883,-17.090,7.324,0.000
1627808087.510,-25.391,-6.836,-21.973,-36.133,0.000
1627808087.514,-26.367,-11.230,-25.391,-45.410,0.000
1627808087.518,13.184,-6.836,-18.555,0.488,0.000
1627808087.521,18.555,-4.395,-13.672,16.602,0.000
1627808087.525,-22.949,-8.789,-19.531,-28.320,0.000
1627808087.529,-41.016,-7.812,-18.555,-53.223,0.000
1627808087.533,-5.371,-2.441,-15.137,-21.484,0.000
1627808087.537,21.484,-2.930,-14.648,10.254,0.000
1627808087.541,-8.301,-10.742,-20.508,-18.066,0.000
1627808087.545,-39.551,-15.625,-25.391,-57.129,0.000
1627808087.549,-17.578,-12.207,-20.996,-31.738,0.000
1627808087.553,16.113,-7.812,-19.043,12.695,0.000
1627808087.557,3.418,-11.719,-24.414,-5.371,0.000
1627808087.561,-27.832,-12.695,-23.926,-47.363,0.000
1627808087.564,-20.508,-11.230,-20.996,-42.969,0.000
1627808087.568,13.184,-17.090,-17.578,0.000,0.000
1627808087.572,11.719,-17.578,-14.160,11.719,0.000
1627808087.576,-29.785,-18.555,-17.578,-35.645,0.000
1627808087.580,-39.062,-22.461,-22.461,-56.641,0.000
1627808087.584,-9.277,-18.555,-19.531,-11.230,0.000
1627808087.588,-2.441,-18.555,-14.160,13.672,0.000
1627808087.592,-34.180,-20.996,-14.648,-24.902,0.000
1627808087.596,-52.246,-24.902,-20.020,-54.688,0.000
1627808087.600,-16.602,-27.832,-14.160,-22.461,0.000
1627808087.604,17.578,-17.578,-4.883,18.555,0.000
1627808087.607,-6.348,-13.672,-9.277,-7.812,0.000
1627808087.611,-37.598,-17.090,-18.555,-56.152,0.000
1627808087.615,-20.508,-15.625,-15.625,-35.645,0.000
1627808087.619,11.719,-16.113,-10.254,5.859,0.000
1627808087.623,-8.301,-21.484,-13.672,-8.789,0.000
1627808087.627,-51.758,-24.414,-16.602,-47.852,0.000
1627808087.631,-45.410,-16.113,-12.207,-34.668,0.000
1627808087.635,-17.090,-19.531,-8.789,14.160,0.000
1627808087.639,-23.926,-25.879,-9.277,19.531,0.000
1627808087.643,-51.758,-25.391,-8.301,-18.555,0.000
1627808087.647,-56.152,-28.320,-13.672,-41.504,0.000
1627808087.650,-20.508,-25.879,-16.602,-12.207,0.000
1627808087.654,1.465,-19.531,-12.207,14.648,0.000
1627808087.658,-29.785,-23.926,-13.672,-19.531,0.000
1627808087.662,-48.340,-25.391,-18.555,-55.664,0.000
1627808087.666,-19.043,-20.020,-15.137,-30.273,0.000
1627808087.670,10.254,-17.090,-7.812,7.812,0.000
1627808087.674,-10.254,-18.555,-10.742,-12.695,0.000
1627808087.678,-45.898,-25.391,-18.555,-57.617,0.000
1627808087.682,-23.438,-18.066,-14.160,-36.621,0.000
1627808087.686,19.531,-1.465,-6.836,12.695,0.000
1627808087.689,7.324,-6.836,-13.672,0.977,0.000
1627808087.693,-38.086,-18.066,-23.926,-51.270,0.000
1627808087.697,-40.527,-18.555,-21.484,-59.082,0.000
1627808087.701,7.324,-10.254,-12.695,-8.789,0.000
1627808087.705,14.160,-5.371,-11.719,6.836,0.000
1627808087.709,-26.367,-9.766,-19.043,-38.574,0.000
1627808087.713,-42.969,-16.602,-23.926,-62.988,0.000
1627808087.717,-7.812,-16.113,-17.090,-23.438,0.000
1627808087.721,13.184,-11.230,-15.625,6.348,0.000
1627808087.725,-15.137,-12.207,-19.043,-23.438,0.000
1627808087.729,-39.062,-17.578,-18.066,-58.594,0.000
1627808087.732,-8.301,-18.066,-9.277,-31.738,0.000
1627808087.736,27.344,-9.766,-7.324,10.742,0.000
1627808087.740,3.906,-8.301,-16.602,-9.277,0.000
1627808087.744,-33.691,-15.137,-21.973,-53.223,0.000
1627808087.748,-23.926,-12.695,-22.949,-42.969,0.000
1627808087.752,3.418,-13.184,-20.508,1.953,0.000
1627808087.756,-10.254,-23.438,-20.508,-2.441,0.000
1627808087.760,-50.293,-25.879,-23.438,-47.363,0.000
1627808087.764,-48.828,-19.043,-20.996,-54.688,0.000
1627808087.768,-7.812,-16.113,-19.531,-9.766,0.000
1627808087.772,4.883,-15.137,-19.531,8.789,0.000
1627808087.775,-29.785,-17.090,-20.508,-33.691,0.000
1627808087.779,-42.480,-19.531,-16.113,-56.641,0.000
1627808087.783,-11.230,-18.066,-12.207,-17.090,0.000
1627808087.787,5.859,-15.625,-12.695,12.207,0.000
1627808087.791,-14.160,-11.719,-9.766,-8.301,0.000
1627808087.795,-41.504,-12.695,-12.207,-45.898,0.000
1627808087.799,-23.926,-14.648,-15.625,-34.180,0.000
1627808087.803,11.719,-13.672,-15.137,10.742,0.000
1627808087.807,-0.977,-19.043,-19.043,0.000,0.000
1627808087.811,-32.227,-21.484,-25.879,-47.363,0.000
1627808087.814,-19.043,-18.066,-21.484,-38.574,0.000
1627808087.818,20.996,-8.301,-9.766,12.207,0.000
1627808087.822,10.742,-12.695,-14.160,11.719,0.000
1627808087.826,-29.297,-25.879,-19.043,-32.227,0.000
1627808087.830,-31.738,-25.879,-20.508,-42.480,0.000
1627808087.834,3.418,-17.090,-19.043,4.395,0.000
1627808087.838,15.137,-12.207,-16.602,25.879,0.000
1627808087.842,-19.531,-9.766,-20.996,-15.137,0.000
1627808087.846,-42.969,-11.719,-24.414,-45.898,0.000
1627808087.850,-11.230,-17.090,-22.461,-17.578,0.000
1627808087.854,19.531,-13.672,-15.625,20.996,0.000
1627808087.857,-7.324,-10.742,-16.602,0.000,0.000
1627808087.861,-42.969,-13.184,-21.973,-43.945,0.000
1627808087.865,-19.531,-11.230,-19.043,-28.320,0.000
1627808087.869,13.672,-11.719,-15.137,10.742,0.000
1627808087.873,-0.488,-13.184,-20.020,-0.977,0.000
1627808087.877,-36.133,-17.090,-24.902,-47.363,0.000
1627808087.881,-35.156,-19.043,-24.414,-51.270,0.000
1627808087.885,3.418,-14.160,-20.996,-3.418,0.000
1627808087.889,3.418,-14.160,-22.949,4.395,0.000
1627808087.893,-37.598,-18.555,-26.367,-41.016,0.000
1627808087.897,-48.828,-16.602,-24.902,-58.105,0.000
1627808087.900,-12.695,-10.254,-18.555,-16.113,0.000
1627808087.904,0.977,-11.230,-20.996,5.371,0.000
1627808087.908,-34.180,-21.484,-32.715,-36.133,0.000
1627808087.912,-47.363,-16.113,-30.273,-63.965,0.000
1627808087.916,-14.648,-15.137,-21.973,-27.832,0.000
1627808087.920,15.625,-10.742,-17.090,12.695,0.000
1627808087.924,-10.254,-8.789,-19.043,-10.254,0.000
1627808087.928,-47.363,-14.648,-20.020,-56.152,0.000
1627808087.932,-35.156,-15.625,-15.137,-45.410,0.000
1627808087.936,1.465,-14.648,-11.719,1.465,0.000
1627808087.940,-3.418,-13.672,-9.277,5.371,0.000
1627808087.943,-40.527,-16.602,-12.207,-41.992,0.000
1627808087.947,-40.039,-16.113,-14.160,-51.270,0.000
1627808087.951,0.977,-6.836,-12.207,0.977,0.000
1627808087.955,6.348,-6.348,-12.207,15.137,0.000
1627808087.959,-36.133,-17.578,-19.043,-36.133,0.000
1627808087.963,-49.805,-25.879,-20.996,-61.035,0.000
1627808087.967,-16.602,-20.996,-18.066,-25.879,0.000
1627808087.971,4.395,-15.137,-16.602,4.883,0.000
1627808087.975,-19.531,-13.184,-16.113,-17.090,0.000
1627808087.979,-47.852,-15.137,-19.043,-49.316,0.000
1627808087.982,-25.391,-15.137,-18.555,-25.391,0.000
1627808087.986,7.812,-10.254,-12.695,20.508,0.000
1627808087.990,-7.812,-12.207,-11.719,7.812,0.000
1627808087.994,-45.410,-20.996,-17.090,-38.574,0.000
1627808087.998,-36.133,-24.414,-21.484,-37.109,0.000
1627808088.002,4.883,-20.508,-13.672,9.277,0.000
1627808088.006,4.883,-12.695,-11.230,15.137,0.000
1627808088.010,-34.180,-17.578,-18.066,-35.156,0.000
1627808088.014,-39.551,-19.531,-17.090,-44.922,0.000
1627808088.018,3.906,-9.277,-9.277,6.348,0.000
1627808088.022,15.137,-8.301,-6.836,30.273,0.000
1627808088.025,-22.949,-15.137,-11.719,-11.719,0.000
1627808088.029,-44.922,-19.531,-12.207,-47.363,0.000
1627808088.033,-14.160,-19.043,-9.766,-16.113,0.000
1627808088.037,11.230,-9.766,-10.254,17.090,0.000
1627808088.041,-19.531,-15.137,-15.137,-15.137,0.000
1627808088.045,-44.922,-18.555,-18.555,-51.758,0.000
1627808088.049,-23.926,-16.113,-19.043,-31.738,0.000
1627808088.053,1.953,-17.578,-19.043,6.836,0.000
1627808088.057,-10.742,-15.137,-19.043,-2.930,0.000
1627808088.061,-48.340,-19.043,-21.484,-48.340,0.000
1627808088.065,-41.016,-24.414,-21.973,-46.387,0.000
1627808088.068,3.418,-18.066,-19.043,3.906,0.000
1627808088.072,3.418,-17.090,-21.484,8.789,0.000
1627808088.076,-34.668,-16.602,-20.996,-34.180,0.000
1627808088.080,-41.992,-14.648,-20.996,-46.387,0.000
1627808088.084,-8.789,-14.160,-23.926,-5.859,0.000
1627808088.088,-0.977,-19.531,-22.949,16.113,0.000
1627808088.092,-31.738,-23.926,-18.066,-19.531,0.000
1627808088.096,-48.828,-19.531,-20.020,-51.270,0.000
1627808088.100,-19.043,-19.531,-15.625,-20.020,0.000
1627808088.104,6.836,-24.414,-12.207,16.602,0.000
1627808088.107,-22.461,-30.273,-23.438,-12.207,0.000
1627808088.111,-48.828,-30.273,-25.391,-52.246,0.000
1627808088.115,-25.391,-22.461,-22.949,-34.180,0.000
1627808088.119,12.207,-14.648,-16.113,16.113,0.000
1627808088.123,8.789,-7.324,-10.742,17.090,0.000
1627808088.127,-38.086,-14.648,-14.648,-34.180,0.000
1627808088.131,-39.551,-17.578,-11.230,-46.387,0.000
1627808088.135,4.395,-17.090,-3.906,2.441,0.000
1627808088.139,7.812,-20.020,-4.395,12.695,0.000
1627808088.143,-29.297,-18.555,-14.160,-33.203,0.000
1627808088.147,-35.645,-16.113,-11.230,-48.828,0.000
1627808088.150,-5.371,-17.090,-5.859,-7.812,0.000
1627808088.154,6.348,-15.137,-7.812,20.508,0.000
1627808088.158,-32.715,-20.996,-14.160,-18.066,0.000
1627808088.162,-60.547,-24.902,-20.508,-59.570,0.000
1627808088.166,-35.645,-20.508,-16.113,-32.227,0.000
1627808088.170,-11.719,-21.973,-13.672,6.348,0.000
1627808088.174,-31.250,-21.484,-20.996,-14.160,0.000
1627808088.178,-52.734,-18.555,-20.508,-55.664,0.000
1627808088.182,-32.715,-16.602,-13.672,-41.016,0.000
1627808088.186,7.812,-10.742,-8.789,14.648,0.000
1627808088.190,-2.930,-7.812,-13.184,7.324,0.000
1627808088.193,-48.828,-11.719,-14.160,-44.434,0.000
1627808088.197,-49.805,-20.996,-15.137,-47.852,0.000
1627808088.201,-16.602,-20.508,-15.137,-4.395,0.000
1627808088.205,-13.184,-12.695,-9.277,8.301,0.000
1627808088.209,-42.480,-19.531,-15.625,-31.738,0.000
1627808088.213,-52.734,-22.949,-21.973,-53.223,0.000
1627808088.217,-22.461,-25.391,-20.508,-22.461,0.000
1627808088.221,3.418,-19.531,-20.508,10.742,0.000
1627808088.225,-17.578,-10.254,-19.531,-10.742,0.000
1627808088.229,-44.434,-14.648,-17.578,-50.293,0.000
1627808088.233,-22.461,-14.160,-10.742,-32.227,0.000
1627808088.236,8.789,-8.301,-8.301,10.254,0.000
1627808088.240,-10.742,-9.766,-13.672,-3.418,0.000
1627808088.244,-44.922,-14.160,-14.160,-45.898,0.000
1627808088.248,-32.715,-19.531,-18.555,-39.062,0.000
1627808088.252,5.371,-17.578,-16.113,2.930,0.000
1627808088.256,-2.441,-19.531,-15.625,-2.441,0.000
1627808088.260,-42.969,-26.367,-21.973,-50.781,0.000
1627808088.264,-41.016,-20.020,-19.043,-59.082,0.000
1627808088.268,1.465,-10.742,-13.672,-9.277,0.000
1627808088.272,14.160,-4.883,-9.766,18.066,0.000
1627808088.275,-25.391,-12.695,-18.555,-24.902,0.000
1627808088.279,-47.363,-19.043,-26.855,-55.664,0.000
1627808088.283,-17.578,-19.043,-23.438,-22.949,0.000
1627808088.287,6.836,-16.113,-22.949,10.254,0.000
1627808088.291,-24.414,-20.996,-26.855,-15.137,0.000
1627808088.295,-58.105,-27.832,-26.367,-56.641,0.000
1627808088.299,-34.668,-20.020,-16.602,-34.668,0.000
1627808088.303,0.977,-15.625,-9.277,13.672,0.000
1627808088.307,-12.207,-14.160,-9.277,2.930,0.000
1627808088.311,-51.270,-17.578,-13.184,-50.293,0.000
1627808088.315,-42.969,-18.555,-16.602,-52.734,0.000
1627808088.318,-0.488,-10.742,-12.695,2.441,0.000
1627808088.322,2.930,-10.254,-13.672,13.184,0.000
1627808088.326,-34.668,-14.160,-19.531,-35.645,0.000
1627808088.330,-45.410,-17.578,-23.438,-59.570,0.000
1627808088.334,-5.859,-14.160,-20.996,-14.648,0.000
1627808088.338,11.719,-13.184,-19.531,13.184,0.000
1627808088.342,-25.391,-20.508,-26.367,-29.297,0.000
1627808088.346,-47.363,-26.855,-26.855,-64.453,0.000
1627808088.350,-18.066,-23.438,-19.531,-29.785,0.000
1627808088.354,3.418,-18.066,-18.066,10.742,0.000
1627808088.358,-17.578,-18.066,-22.461,-9.277,0.000
1627808088.361,-45.410,-18.555,-22.461,-52.246,0.000
1627808088.365,-30.273,-20.020,-14.648,-37.598,0.000
1627808088.369,8.789,-12.695,-6.348,10.742,0.000
1627808088.373,-3.906,-11.230,-10.254,5.859,0.000
1627808088.377,-46.387,-17.578,-19.531,-41.504,0.000
1627808088.381,-49.805,-16.602,-24.414,-49.805,0.000
1627808088.385,-12.695,-10.742,-18.066,-0.488,0.000
1627808088.389,-8.789,-13.672,-14.648,10.742,0.000
1627808088.393,-39.551,-21.484,-15.625,-34.668,0.000
1627808088.397,-50.293,-24.414,-17.090,-54.688,0.000
1627808088.400,-20.508,-19.531,-16.113,-15.625,0.000
1627808088.404,1.953,-12.695,-12.695,18.555,0.000
1627808088.408,-22.461,-10.742,-14.160,-12.207,0.000
1627808088.412,-49.316,-16.113,-19.531,-54.199,0.000
1627808088.416,-20.020,-10.254,-17.578,-29.297,0.000
1627808088.420,10.742,-5.859,-10.254,14.160,0.000
1627808088.424,-13.672,-16.113,-16.113,-8.301,0.000
1627808088.428,-45.410,-21.484,-20.996,-47.852,0.000
1627808088.432,-22.461,-14.648,-16.602,-32.715,0.000
1627808088.436,9.766,-10.254,-14.160,8.789,0.000
1627808088.440,-1.953,-16.602,-16.113,3.906,0.000
1627808088.443,-36.133,-21.973,-19.531,-43.457,0.000
1627808088.447,-31.738,-19.531,-16.602,-43.945,0.000
1627808088.451,9.277,-13.672,-12.695,7.812,0.000
1627808088.455,8.301,-20.996,-11.230,12.207,0.000
1627808088.459,-28.320,-28.320,-14.160,-34.180,0.000
1627808088.463,-39.551,-20.996,-16.113,-51.270,0.000
1627808088.467,-8.789,-15.625,-12.207,-13.184,0.000
1627808088.471,7.324,-16.113,-12.207,15.137,0.000
1627808088.475,-21.973,-16.602,-14.648,-12.695,0.000
1627808088.479,-43.945,-18.066,-21.484,-45.898,0.000
1627808088.483,-23.926,-21.973,-20.508,-29.785,0.000
1627808088.486,3.418,-20.508,-16.602,12.207,0.000
1627808088.490,-11.230,-15.137,-20.996,-2.441,0.000
1627808088.494,-48.828,-20.996,-24.902,-54.199,0.000
1627808088.498,-34.668,-18.555,-21.484,-44.434,0.000
1627808088.502,5.859,-14.160,-16.602,3.418,0.000
1627808088.506,-2.441,-19.043,-17.578,-1.953,0.000
1627808088.510,-41.504,-20.508,-20.508,-41.992,0.000
1627808088.514,-43.945,-22.949,-19.531,-46.387,0.000
1627808088.518,-9.766,-22.949,-18.555,-5.371,0.000
1627808088.522,-2.930,-17.090,-16.602,16.113,0.000
1627808088.526,-34.668,-20.996,-17.578,-24.902,0.000
1627808088.529,-45.410,-16.113,-14.160,-51.758,0.000
1627808088.533,-20.996,-14.648,-14.160,-13.184,0.000
1627808088.537,-2.930,-21.973,-17.090,20.508,0.000
1627808088.541,-24.902,-24.902,-22.949,-13.184,0.000
1627808088.545,-58.105,-28.809,-30.762,-58.594,0.000
1627808088.549,-35.645,-25.391,-26.367,-33.691,0.000
1627808088.553,-1.953,-21.973,-18.066,15.625,0.000
1627808088.557,-15.625,-23.438,-18.066,2.441,0.000
1627808088.561,-50.293,-21.484,-22.949,-49.316,0.000
1627808088.565,-39.551,-12.207,-15.625,-46.875,0.000
1627808088.568,0.977,-3.418,-8.789,4.395,0.000
1627808088.572,-2.441,-14.160,-13.184,9.277,0.000
1627808088.576,-38.086,-22.461,-18.066,-36.621,0.000
1627808088.580,-47.363,-18.066,-24.902,-60.547,0.000
1627808088.584,-16.113,-15.625,-25.879,-21.973,0.000
1627808088.588,-1.465,-19.043,-24.902,3.418,0.000
1627808088.592,-35.156,-21.973,-28.809,-42.480,0.000
1627808088.596,-60.547,-24.414,-30.273,-88.379,0.000
1627808088.600,-20.020,-19.043,-25.391,-52.734,0.000
1627808088.604,17.090,-12.207,-23.438,-4.883,0.000
1627808088.608,-5.371,-13.184,-25.879,-21.973,0.000
1627808088.611,-31.738,-15.137,-26.367,-58.105,0.000
1627808088.615,-18.555,-14.160,-20.020,-36.133,0.000
1627808088.619,3.906,-14.648,-9.277,17.578,0.000
1627808088.623,-13.672,-16.113,-7.812,18.066,0.000
1627808088.627,-53.223,-19.531,-14.160,-28.320,0.000
1627808088.631,-57.129,-24.414,-15.137,-39.062,0.000
1627808088.635,-23.926,-22.461,-11.719,3.906,0.000
1627808088.639,-14.160,-17.578,-11.719,15.137,0.000
1627808088.643,-40.039,-17.090,-17.578,-31.250,0.000
1627808088.647,-44.434,-21.973,-20.020,-57.617,0.000
1627808088.651,-11.719,-26.855,-16.113,-26.855,0.000
1627808088.654,7.324,-20.508,-12.207,3.906,0.000
1627808088.658,-20.996,-12.695,-18.066,-29.297,0.000
1627808088.662,-46.387,-11.230,-20.508,-60.547,0.000
1627808088.666,-19.043,-12.207,-14.648,-26.367,0.000
1627808088.670,13.184,-10.254,-12.207,17.090,0.000
1627808088.674,-6.836,-12.207,-17.578,0.488,0.000
1627808088.678,-38.086,-17.090,-21.973,-40.527,0.000
1627808088.682,-23.438,-17.578,-18.555,-31.738,0.000
1627808088.686,10.254,-16.602,-13.184,9.766,0.000
1627808088.690,1.465,-17.578,-9.766,8.789,0.000
1627808088.693,-35.156,-19.043,-14.648,-39.062,0.000
1627808088.697,-32.227,-16.113,-14.160,-50.781,0.000
1627808088.701,-1.465,-16.113,-11.230,-8.301,0.000
1627808088.705,4.883,-17.578,-17.090,5.859,0.000
1627808088.709,-28.809,-15.625,-19.531,-32.227,0.000
1627808088.713,-51.270,-17.578,-22.461,-62.012,0.000
1627808088.717,-18.555,-17.578,-19.043,-28.320,0.000
1627808088.721,5.859,-15.137,-17.578,6.348,0.000
1627808088.725,-15.625,-16.602,-21.973,-17.090,0.000
1627808088.729,-42.969,-22.949,-24.902,-55.664,0.000
1627808088.733,-21.484,-18.555,-19.531,-33.203,0.000
1627808088.736,16.602,-10.254,-16.602,10.742,0.000
1627808088.740,-6.348,-18.066,-25.391,-6.348,0.000
1627808088.744,-38.574,-16.113,-22.461,-45.898,0.000
1627808088.748,-26.855,-11.230,-16.602,-43.457,0.000
1627808088.752,1.465,-11.719,-15.625,-2.930,0.000
1627808088.756,-4.395,-7.324,-16.602,2.441,0.000
1627808088.760,-39.062,-17.090,-21.973,-45.410,0.000
1627808088.764,-46.387,-22.461,-21.484,-57.617,0.000
1627808088.768,-12.207,-16.113,-17.090,-12.695,0.000
1627808088.772,-1.953,-16.602,-15.625,8.789,0.000
1627808088.776,-31.738,-21.484,-12.695,-22.949,0.000
1627808088.779,-47.363,-21.973,-14.648,-60.059,0.000
1627808088.783,-18.066,-19.531,-18.066,-33.203,0.000
1627808088.787,5.859,-14.648,-11.719,13.672,0.000
1627808088.791,-24.414,-16.113,-11.719,-13.672,0.000
1627808088.795,-49.316,-18.066,-14.160,-59.570,0.000
1627808088.799,-25.879,-16.602,-11.230,-39.551,0.000
1627808088.803,7.812,-13.184,-11.230,4.883,0.000
1627808088.807,-8.301,-14.160,-13.672,-7.324,0.000
1627808088.811,-36.621,-18.066,-15.137,-47.363,0.000
1627808088.815,-29.297,-23.438,-18.555,-46.875,0.000
1627808088.819,2.930,-19.043,-19.043,-0.977,0.000
1627808088.822,10.254,-12.207,-15.625,12.695,0.000
1627808088.826,-24.414,-14.648,-19.043,-27.344,0.000
1627808088.830,-35.156,-13.672,-20.996,-43.945,0.000
1627808088.834,-3.418,-11.230,-19.043,-5.371,0.000
1627808088.838,9.766,-16.602,-18.066,19.531,0.000
1627808088.842,-22.461,-20.020,-20.020,-19.531,0.000
1627808088.846,-43.457,-17.090,-23.926,-50.293,0.000
1627808088.850,-15.625,-4.395,-19.043,-13.672,0.000
1627808088.854,10.254,-0.977,-11.719,25.391,0.000
1627808088.858,-10.742,-9.277,-10.742,-2.441,0.000
1627808088.861,-41.016,-12.695,-14.160,-49.316,0.000
1627808088.865,-26.855,-13.184,-17.578,-41.992,0.000
1627808088.869,8.301,-8.301,-12.695,3.906,0.000
1627808088.873,3.906,-3.906,-11.719,3.906,0.000
1627808088.877,-33.691,-11.230,-20.508,-47.363,0.000
1627808088.881,-33.203,-12.695,-20.020,-51.758,0.000
1627808088.885,1.953,-11.719,-13.672,0.000,0.000
1627808088.889,6.348,-14.648,-10.254,14.160,0.000
1627808088.893,-29.785,-19.043,-11.719,-30.273,0.000
1627808088.897,-44.922,-20.996,-13.184,-56.641,0.000
1627808088.901,-8.789,-15.137,-10.254,-19.043,0.000
1627808088.904,7.324,-14.648,-6.348,13.672,0.000
1627808088.908,-27.832,-22.949,-10.742,-22.461,0.000
1627808088.912,-48.828,-26.367,-19.043,-59.082,0.000
1627808088.916,-20.996,-25.391,-20.508,-32.715,0.000
1627808088.920,5.859,-19.531,-17.090,4.395,0.000
1627808088.924,-18.066,-21.973,-20.020,-13.184,0.000
1627808088.928,-51.758,-27.832,-20.996,-51.270,0.000
1627808088.932,-37.109,-26.855,-16.602,-39.551,0.000
1627808088.936,-4.395,-25.391,-10.742,7.324,0.000
1627808088.940,-1.953,-16.602,-9.766,6.348,0.000
1627808088.944,-37.109,-16.602,-18.555,-42.969,0.000
1627808088.947,-44.922,-20.508,-22.949,-58.105,0.000
1627808088.951,-3.418,-17.578,-19.531,-12.695,0.000
1627808088.955,4.883,-13.672,-18.555,8.301,0.000
1627808088.959,-40.039,-20.508,-20.996,-31.738,0.000
1627808088.963,-60.547,-31.738,-24.414,-57.617,0.000
1627808088.967,-25.391,-26.855,-19.043,-21.484,0.000
1627808088.971,2.441,-16.113,-14.160,15.137,0.000
1627808088.975,-24.902,-15.137,-18.066,-12.207,0.000
1627808088.979,-55.664,-22.461,-23.926,-52.734,0.000
1627808088.983,-34.668,-21.973,-20.508,-30.762,0.000
1627808088.986,0.977,-16.113,-15.137,14.648,0.000
1627808088.990,-10.742,-10.254,-16.602,0.977,0.000
1627808088.994,-48.828,-13.184,-23.438,-51.270,0.000
1627808088.998,-41.992,-21.973,-19.043,-49.316,0.000
1627808089.002,-2.930,-19.531,-12.207,7.812,0.000
1627808089.006,-4.395,-16.602,-12.207,14.160,0.000
1627808089.010,-41.504,-24.414,-15.137,-33.203,0.000
1627808089.014,-50.293,-27.832,-20.508,-50.781,0.000
1627808089.018,-2.930,-10.254,-15.137,-0.977,0.000
1627808089.022,17.090,-5.859,-11.230,22.461,0.000
1627808089.026,-20.996,-18.066,-21.484,-22.461,0.000
1627808089.029,-43.457,-22.461,-26.367,-54.199,0.000
1627808089.033,-19.043,-23.438,-21.484,-17.578,0.000
1627808089.037,5.859,-18.555,-14.648,25.391,0.000
1627808089.041,-17.090,-12.695,-13.672,0.488,0.000
1627808089.045,-50.293,-20.020,-17.090,-43.945,0.000
1627808089.049,-30.273,-23.438,-17.090,-26.855,0.000
1627808089.053,5.371,-23.926,-17.090,14.160,0.000
1627808089.057,-8.301,-27.344,-14.160,11.230,0.000
1627808089.061,-38.574,-28.320,-16.113,-28.809,0.000
1627808089.065,-30.273,-21.484,-18.555,-32.227,0.000
1627808089.069,2.441,-15.625,-14.160,11.719,0.000
1627808089.072,-5.371,-19.531,-16.602,14.160,0.000
1627808089.076,-40.527,-23.438,-23.438,-38.574,0.000
1627808089.080,-50.781,-20.996,-24.414,-62.988,0.000
1627808089.084,-20.020,-11.719,-18.066,-19.531,0.000
1627808089.088,-0.488,-13.672,-18.066,9.277,0.000
1627808089.092,-30.273,-20.020,-19.043,-24.902,0.000
1627808089.096,-53.223,-24.902,-18.555,-57.617,0.000
1627808089.100,-26.367,-28.320,-14.160,-29.297,0.000
1627808089.104,0.000,-28.809,-11.230,8.301,0.000
1627808089.108,-19.531,-25.391,-13.672,-8.789,0.000
1627808089.112,-46.875,-22.461,-16.113,-45.898,0.000
1627808089.115,-28.320,-20.996,-14.160,-34.180,0.000
1627808089.119,1.465,-15.625,-11.230,5.859,0.000
1627808089.123,-1.465,-12.207,-10.742,6.348,0.000
1627808089.127,-33.691,-18.066,-17.578,-41.016,0.000
1627808089.131,-39.551,-10.742,-18.555,-48.828,0.000
1627808089.135,-1.465,-9.277,-15.137,-1.953,0.000
1627808089.139,9.766,-17.578,-15.137,13.672,0.000
1627808089.143,-22.461,-21.484,-14.160,-22.461,0.000
1627808089.147,-37.598,-20.996,-17.090,-44.434,0.000
1627808089.151,-5.371,-16.602,-15.625,-10.254,0.000
1627808089.154,9.766,-19.531,-11.719,16.113,0.000
1627808089.158,-23.926,-23.438,-19.531,-17.090,0.000
1627808089.162,-46.875,-23.926,-21.484,-47.852,0.000
1627808089.166,-20.508,-19.531,-18.066,-17.090,0.000
1627808089.170,11.719,-14.160,-12.695,24.414,0.000
1627808089.174,-6.348,-12.207,-10.742,7.324,0.000
1627808089.178,-41.992,-11.719,-14.648,-40.039,0.000
1627808089.182,-32.227,-17.578,-13.672,-40.039,0.000
1627808089.186,8.789,-15.137,-10.254,7.812,0.000
1627808089.190,7.812,-13.672,-11.719,11.719,0.000
1627808089.194,-32.227,-22.461,-17.578,-39.551,0.000
1627808089.197,-37.109,-21.484,-15.625,-49.805,0.000
1627808089.201,-3.906,-14.648,-11.230,1.465,0.000
